PANDURATA      ;42;26189;BISC CEREA LT 165G                 ;50;17900000000000;7891960000000;47;24;23;10;9.08;1063928
PANDURATA      ;42;26206;PANETTONE GPA 800G                 ;12;17900000000000;7891960000000;59;40;39;5;12.50;1090596
PANDURATA      ;42;26207;PANETTONE GOTAS 800G               ;12;17900000000000;7891960000000;58;40;38;5;12.30;1090597
PANDURATA      ;42;26218;BIS CER CAC CAS 170G               ;50;17900000000000;7891960000000;47;23;23;10;9.20;1091930
PANDURATA      ;42;26240;BISC WAFFER 104G                   ;54;17900000000000;7891960000000;57;16;21;11;6.37;1102914
PANDURATA      ;42;26247;WAF MAXI CHOC 117G                 ;48;17900000000000;7891960000000;40;14;30;18;6.28;1107015
PANDURATA      ;42;26248;WAF MAXI COOKIES 117               ;48;17900000000000;7891960000000;41;14;30;18;6.28;1107016
PANDURATA      ;42;26249;RECH GOIABA 112H                   ;49;17900000000000;7891960000000;31;23;26;17;6.24;1111795
PANDURATA      ;42;26250;RECH CHOCOLATE 104G                ;49;17900000000000;7891960000000;29;23;27;17;5.90;1111796
PANDURATA      ;42;26251;RECH BRIGADEIRO 104G               ;49;17900000000000;7891960000000;30;22;27;17;5.88;1111797
PANDURATA      ;42;26268;BISC CERE MAC/UV141G               ;50;17900000000000;7891960000000;47;22;23;10;8.14;1121371
PANDURATA      ;42;26271;PAO DE MEL 40G                     ;24;37900000000000;7891960000000;47;22;37;10;7.26;1122027
PANDURATA      ;42;26293;PAN BAUD LATA 750G                 ;6;17900000000000;7891960000000;63;22;40;6;7.32;1135673
PANDURATA      ;42;26303;TORRADA VISCONTI TRA               ;32;17900000000000;7891960000000;35;25;34;11;4.66;1148409
PANDURATA      ;42;26304;TORRADA VISCONTI INT               ;32;17900000000000;7891960000000;34;26;34;11;4.84;1148410
PANDURATA      ;42;26305;TORRADA VISCONTI MUL               ;32;17900000000000;7891960000000;35;26;34;11;5.16;1148412
PANDURATA      ;42;26307;COOKIES BAUDUCCO ORI               ;40;17900000000000;7891960000000;31;22;31;17;4.94;1159151
PANDURATA      ;42;26308;COOKIES BAUDUCCO CHo               ;40;0;7891960000000;29;23;31;17;4.70;1159152
PANDURATA      ;42;26309;COOKIES BAUDUCCO CHO               ;40;17900000000000;7891960000000;22;24;30;20;4.48;1159153
PANDURATA      ;42;26316;CHOCOTONE  BAUD 908G               ;12;17900000000000;7891960000000;59;40;42;5;14.28;1171757
PANDURATA      ;42;26321;CHOCOT OVOMALT 500G                ;18;17900000000000;7891960000000;59;40;60;5;12.82;1171772
PANDURATA      ;42;26324;COOKIE BAUDUCCO CHOC               ;72;17900000000000;7891960000000;39;18;36;17;5.44;1172473
PANDURATA      ;42;26337;PAO MEL BAUDUC 240G                ;24;17900000000000;7891960000000;46;22;37;10;7.34;1174889
PANDURATA      ;42;26338;TORRADA BAU TRAD 142               ;36;17900000000000;7891960000000;38;38;26;6;6.16;1189800
PANDURATA      ;42;26339;TORRADA BAUD INT 142               ;36;17900000000000;7891960000000;39;38;26;6;6.16;1189879
PANDURATA      ;42;26340;TORRADA BAU MULT 142               ;36;17900000000000;7891960000000;39;38;26;6;6.90;1189890
PANDURATA      ;42;26342;TORRADA TRAD. M.PACK               ;20;17900000000000;7891960000000;38;32;35;9;7.18;1189892
PANDURATA      ;42;26343;TORRADA MULTIG.M.PAC               ;20;17900000000000;7891960000000;37;31;33;9;7.04;1189893
PANDURATA      ;42;26344;TORRADA INTEG.M.PACK               ;20;17900000000000;7891960000000;40;32;35;9;7.10;1189894
PANDURATA      ;42;26351;CHOCO BISCUIT 80G                  ;18;17900000000000;7891960000000;37;24;11;13;2.00;1194719
PANDURATA      ;42;26353;CHOCOBISCUIT M AMARG               ;18;17900000000000;7891960000000;37;24;12;13;2.00;1201519
PANDURATA      ;42;26354;PRINGLES CEBOLA 120G               ;18;17900000000000;7896000000000;43;23;21;10;3.18;1209996
PANDURATA      ;42;26355;PRINGLES ORIG 114G                 ;18;17900000000000;7896000000000;44;22;20;10;2.98;1209997
PANDURATA      ;42;26356;PRINGLES QUEIJO 120G               ;18;17900000000000;7896000000000;43;22;21;10;3.10;1209998
PANDURATA      ;42;26358;PRINGLES CEBOLA 43G                ;12;17900000000000;7896000000000;30;22;10;17;1.00;1209999
PANDURATA      ;42;26361;MINI CHOCO MMS 80G                 ;24;17900000000000;7891960000000;43;32;23;8;4.28;1211797
PANDURATA      ;42;26362;CHOCOT BAUD AVE 500G               ;18;17900000000000;7891960000000;58;40;59;5;12.42;1211625
PANDURATA      ;42;26363;CHOCOT BAUD TRU 500G               ;18;17900000000000;7891960000000;56;38;51;5;11.94;1211626
PANDURATA      ;42;26364;CHOCOT BAUD CAR 500G               ;18;17900000000000;7891960000000;58;40;60;5;12.16;1211628
PANDURATA      ;42;26365;CHOCOT BAUD 4000G                  ;1;17900000000000;7891960000000;40;36;32;6;4.10;1212080
PANDURATA      ;42;26366;PANET VISC CHOC 450G               ;18;17900000000000;7891960000000;49;33;47;7;11.26;1211629
PANDURATA      ;42;26367;PANT VISC G TRU 450G               ;18;17900000000000;7891960000000;49;33;47;7;10.24;1211692
PANDURATA      ;42;26368;PANT VISC CH BA 450G               ;18;17900000000000;7891960000000;48;33;47;7;10.60;1211693
PANDURATA      ;42;26369;PANET VISC FRU 750G                ;12;17900000000000;7891960000000;59;39;39;5;11.75;1211694
PANDURATA      ;42;26375;CEST NATL BAUD GRAND               ;3;17900000000000;7891960000000;60;40;31;5;12.02;1219403
PANDURATA      ;42;26376;CEST NAT VISC PEQUEN               ;6;17900000000000;7891960000000;62;26;61;6;12.44;1219404
PANDURATA      ;42;26377;CEST NAT VISC GRANDE               ;3;17900000000000;7891960000000;60;40;31;5;9.36;1219405
PANDURATA      ;42;26378;CEST NAT BAUD PEQ                  ;6;17900000000000;7891960000000;63;27;61;6;15.26;7682827
PANDURATA      ;42;26380;PANDORO NUTELLA 500G               ;12;17900000000000;7891960000000;29;40;41;5;11.00;1222417
PANDURATA      ;42;26395;EMB.KIT BAUD.GDE.C/3               ;1;0;7691133;38;19;29;0;1.00;7691133
PANDURATA      ;42;26396;PANETTONE BAUDUCCO                 ;1;0;7691140;15;15;16;0;1.00;7691140
PANDURATA      ;42;26397;CHOCOTTONE BAUDUCCO                ;1;0;7691157;15;15;16;0;1.00;7691157
PANDURATA      ;42;26398;COOKIES MAXI                       ;1;0;7691164;2;19;5;0;1.00;7691164
PANDURATA      ;42;26399;RECHEADO CHOCOLATE                 ;1;0;7691171;4;19;4;0;1.00;7691171
PANDURATA      ;42;26400;RECHEADO MORANGO                   ;1;0;7691188;4;21;4;0;1.00;7691188
PANDURATA      ;42;26401;BIS.CAMPANHE                       ;1;0;7691195;3;25;17;0;1.00;7691195
PANDURATA      ;42;26402;BISCOITO MAIZENA                   ;1;0;7691201;4;22;6;0;1.00;7691201
PANDURATA      ;42;26403;WAFER CHOCOLATE                    ;1;0;7691218;2;20;8;0;1.00;7691218
PANDURATA      ;42;26404;WAFER MAXI COOKIES                 ;1;0;7691225;2;19;5;0;1.00;7691225
PANDURATA      ;42;26405;WAFER MORANGO                      ;1;0;7691232;2;20;9;0;1.00;7691232
PANDURATA      ;42;26406;TORRADA TRADICIONAL                ;1;0;7691249;6;17;8;0;1.00;7691249
PANDURATA      ;42;26407;RECHEADINHO CHOCO                  ;1;0;7691256;3;13;3;0;1.00;7691256
PANDURATA      ;42;26408;COOKIES ORIGINAL                   ;1;0;7691263;2;19;5;0;1.00;7691263
PANDURATA      ;42;26409;RECHEADO GOIABINHA                 ;1;0;7691270;3;19;4;0;1.00;7691270
PANDURATA      ;42;26410;P O DE MEL                         ;1;0;7691287;8;10;1;0;1.00;7691287
PANDURATA      ;42;26411;RECHEADO BRIGADEIRO                ;1;0;7691294;4;20;4;0;1.00;7691294
PANDURATA      ;42;26412;COOKIES MAXI                       ;1;0;7691300;2;19;5;0;1.00;7691300
PANDURATA      ;42;26413;BOLINHO LARANJA                    ;1;0;7691317;8;8;2;0;1.00;7691317
PANDURATA      ;42;26414;COOKIES CHOCOLATE                  ;1;0;7691324;2;19;5;0;1.00;7691324
PANDURATA      ;42;26415;EMB.KIT VISC.PEQC/6                ;1;0;7691331;25;20;29;0;1.00;7691331
PANDURATA      ;42;26416;PANETTONE VISCONTI                 ;1;0;7691348;15;15;16;0;1.00;7691348
PANDURATA      ;42;26417;TORRADA TRADICIONAL                ;1;0;7691355;6;17;8;0;1.00;7691355
PANDURATA      ;42;26418;WAFER CHOCOLATE                    ;1;0;7691362;2;20;8;0;1.00;7691362
PANDURATA      ;42;26419;RECHEADO CHOCOLATE                 ;1;0;7691379;4;19;4;0;1.00;7691379
PANDURATA      ;42;26420;BATATA PALHA EX FINA               ;1;0;7691386;6;16;24;0;1.00;7691386
PANDURATA      ;42;26421;BATATA PALHA TRAD                  ;1;0;7691393;1;1;1;0;1.00;7691393
PANDURATA      ;42;26422;COOKIES ORIGINAL                   ;1;0;7691409;2;19;5;0;1.00;7691409
PANDURATA      ;42;26423;RECHEADO MORANGO                   ;1;0;7691416;4;21;4;0;1.00;7691416
PANDURATA      ;42;26424;COOKIES CHOCOLATE                  ;1;0;7691423;2;19;5;0;1.00;7691423
PANDURATA      ;42;26425;TORRADA MULTIGRAOS                 ;1;0;7691430;6;17;8;0;1.00;7691430
PANDURATA      ;42;26426;RECHEADO BRIGADEIRO                ;1;0;7691447;4;20;4;0;1.00;7691447
PANDURATA      ;42;26427;WAFER MORANGO                      ;1;0;7691454;2;20;9;0;1.00;7691454
PANDURATA      ;42;26428;EMB.KIT PANET.GDE -                ;1;0;7691461;38;19;29;0;1.00;7691461
PANDURATA      ;42;26429;PANETTONE VISCONTI -               ;1;0;7691478;15;15;16;0;1.00;7691478
PANDURATA      ;42;26430;PANETTONE GOTAS VISC               ;1;0;7691485;15;15;16;0;1.00;7691485
PANDURATA      ;42;26431;AMANT. LEITE. MP - C               ;1;0;7691492;15;15;20;0;1.00;7691492
PANDURATA      ;42;26432;TORRADA TRADICIONAL                ;1;0;7691508;6;17;8;0;1.00;7691508
PANDURATA      ;42;26433;WAFER MORANGO - CEST               ;1;0;7691515;2;20;9;0;1.00;7691515
PANDURATA      ;42;26434;WAFER CHOCOLATE - CE               ;1;0;7691522;2;20;8;0;1.00;7691522
PANDURATA      ;42;26435;RECHEADO CHOCOLATE -               ;1;0;7691539;4;19;4;0;1.00;7691539
PANDURATA      ;42;26436;BATATA PALHA EX FINA               ;1;0;7691546;6;16;24;0;1.00;7691546
PANDURATA      ;42;26437;BATATA PALHA TRAD -                ;1;0;7691553;1;1;1;0;1.00;7691553
PANDURATA      ;42;26438;COOKIES ORIGINAL - C               ;1;0;7691560;2;19;5;0;1.00;7691560
PANDURATA      ;42;26439;COOKIES CHOCOLATE -                ;1;0;7691577;2;19;5;0;1.00;7691577
PANDURATA      ;42;26440;RECHEADO MORANGO - C               ;1;0;7691584;4;21;4;0;1.00;7691584
PANDURATA      ;42;26441;TORRADA MULTIGRAOS -               ;1;0;7691591;6;17;8;0;1.00;7691591
